"REF_DATE","GEO","DGUID","Mortgages","Increases and decreases","Type of mortgage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Total, mortgages","Dollars","81","millions","6","v36468","1.2.6.1","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Residential mortgages, insured","Dollars","81","millions","6","v36483","1.2.6.3","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Residential mortgages, uninsured","Dollars","81","millions","6","v36498","1.2.6.4","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36434","1.2.6.6","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Non-residential, farm mortgages","Dollars","81","millions","6","v36449","1.2.6.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Total, mortgages","Dollars","81","millions","6","v36469","1.2.7.1","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Residential mortgages, insured","Dollars","81","millions","6","v36484","1.2.7.3","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Residential mortgages, uninsured","Dollars","81","millions","6","v36499","1.2.7.4","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36435","1.2.7.6","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Non-residential, farm mortgages","Dollars","81","millions","6","v36450","1.2.7.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other increases","Total, mortgages","Dollars","81","millions","6","v36470","1.2.8.1","2077","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other increases","Residential mortgages, insured","Dollars","81","millions","6","v36485","1.2.8.3","1482","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other increases","Residential mortgages, uninsured","Dollars","81","millions","6","v36500","1.2.8.4","509","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other increases","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36436","1.2.8.6","75","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other increases","Non-residential, farm mortgages","Dollars","81","millions","6","v36451","1.2.8.7","11","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Gross decrease","Total, mortgages","Dollars","81","millions","6","v36471","1.2.9.1","18434","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Gross decrease","Residential mortgages, insured","Dollars","81","millions","6","v36486","1.2.9.3","5337","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Gross decrease","Residential mortgages, uninsured","Dollars","81","millions","6","v36422","1.2.9.4","12289","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Gross decrease","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36437","1.2.9.6","697","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Gross decrease","Non-residential, farm mortgages","Dollars","81","millions","6","v36452","1.2.9.7","112","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Repayment of principal","Total, mortgages","Dollars","81","millions","6","v36472","1.2.10.1","13801","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Repayment of principal","Residential mortgages, insured","Dollars","81","millions","6","v36487","1.2.10.3","3910","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Repayment of principal","Residential mortgages, uninsured","Dollars","81","millions","6","v36423","1.2.10.4","9158","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Repayment of principal","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36438","1.2.10.6","622","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Repayment of principal","Non-residential, farm mortgages","Dollars","81","millions","6","v36453","1.2.10.7","112","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Sales of mortgages to","Total, mortgages","Dollars","81","millions","6","v36473","1.2.11.1","2969","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Sales of mortgages to","Residential mortgages, insured","Dollars","81","millions","6","v36488","1.2.11.3","968","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Sales of mortgages to","Residential mortgages, uninsured","Dollars","81","millions","6","v36424","1.2.11.4","1989","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Sales of mortgages to","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36439","1.2.11.6","12","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Sales of mortgages to","Non-residential, farm mortgages","Dollars","81","millions","6","v36454","1.2.11.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, financial","Total, mortgages","Dollars","81","millions","6","v36474","1.2.12.1","2960","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, financial","Residential mortgages, insured","Dollars","81","millions","6","v36489","1.2.12.3","968","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, financial","Residential mortgages, uninsured","Dollars","81","millions","6","v36425","1.2.12.4","1985","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, financial","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36440","1.2.12.6","8","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, financial","Non-residential, farm mortgages","Dollars","81","millions","6","v36455","1.2.12.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Total, mortgages","Dollars","81","millions","6","v36475","1.2.13.1","9","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Residential mortgages, insured","Dollars","81","millions","6","v36490","1.2.13.3","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Residential mortgages, uninsured","Dollars","81","millions","6","v36426","1.2.13.4","5","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36441","1.2.13.6","4","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Residents, non-financial","Non-residential, farm mortgages","Dollars","81","millions","6","v36456","1.2.13.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Total, mortgages","Dollars","81","millions","6","v36476","1.2.14.1","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Residential mortgages, insured","Dollars","81","millions","6","v36491","1.2.14.3","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Residential mortgages, uninsured","Dollars","81","millions","6","v36427","1.2.14.4","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36442","1.2.14.6","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Non-residents","Non-residential, farm mortgages","Dollars","81","millions","6","v36457","1.2.14.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other decreases","Total, mortgages","Dollars","81","millions","6","v36477","1.2.15.1","1664","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other decreases","Residential mortgages, insured","Dollars","81","millions","6","v36492","1.2.15.3","459","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other decreases","Residential mortgages, uninsured","Dollars","81","millions","6","v36428","1.2.15.4","1142","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other decreases","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36443","1.2.15.6","63","","","","0"
"1997-04","Canada","2016A000011124","Mortgages in Canada outstanding","Other decreases","Non-residential, farm mortgages","Dollars","81","millions","6","v36458","1.2.15.7","0","","","","0"
"1997-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36459","1.3.1.1","4494","","","","0"
"1997-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","3620","","","","0"
"1997-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","873","","","","0"
"1997-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","575","","","","0"
"1997-07","Canada","2016A000011124","Total, mortgage loans outstanding","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36421","1.1.1.1","242059","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36463","1.2.1.1","237838","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Total, increases and decreases","Residential mortgages, insured","Dollars","81","millions","6","v36478","1.2.1.3","90476","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Total, increases and decreases","Residential mortgages, uninsured","Dollars","81","millions","6","v36493","1.2.1.4","132937","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Total, increases and decreases","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36429","1.2.1.6","12235","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Total, increases and decreases","Non-residential, farm mortgages","Dollars","81","millions","6","v36444","1.2.1.7","2190","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Gross increase","Total, mortgages","Dollars","81","millions","6","v36464","1.2.2.1","34550","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Gross increase","Residential mortgages, insured","Dollars","81","millions","6","v36479","1.2.2.3","16784","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Gross increase","Residential mortgages, uninsured","Dollars","81","millions","6","v36494","1.2.2.4","15893","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Gross increase","Non-residential, non-farm mortgages","Dollars","81","millions","6","v36430","1.2.2.6","1639","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Gross increase","Non-residential, farm mortgages","Dollars","81","millions","6","v36445","1.2.2.7","234","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Cash disbursement of principal","Total, mortgages","Dollars","81","millions","6","v36465","1.2.3.1","17572","","","","0"
"1997-07","Canada","2016A000011124","Mortgages in Canada outstanding","Cash disbursement of principal","Residential mortgages, insured","Dollars","81","millions","6","v36480","1.2.3.3","7125","","","","0"
